"","states2","states3","states4","states5","states6"
"1069",1,1,1,4,6
"1070",1,1,1,4,6
"1071",1,1,1,4,6
"1072",1,1,1,4,6
"1073",1,1,1,4,6
"1074",2,2,4,5,5
"1075",2,2,2,2,5
"1076",2,2,2,2,5
"1077",2,2,2,2,5
"1078",2,2,2,2,5
"1079",2,2,2,2,5
"1080",2,2,2,2,5
"1081",2,2,2,2,5
"1082",2,2,2,2,5
"1083",2,2,2,2,5
"1084",2,2,2,2,5
"1085",2,2,2,2,5
"1086",2,2,2,2,5
"1087",2,2,2,2,5
"1088",2,2,2,2,5
"1089",2,2,2,2,5
"1090",1,2,2,4,6
"1091",1,2,2,4,6
"1092",1,1,1,4,6
"1093",1,1,4,5,4
"1094",2,3,3,3,2
"1095",2,3,3,3,2
"1096",2,2,2,2,5
"1097",2,2,2,2,5
"1098",2,2,2,2,5
"1099",2,2,2,2,5
"1100",2,2,2,2,5
"1101",2,2,2,2,5
"1102",2,2,2,2,5
"1103",2,2,2,2,5
"1104",2,2,2,2,5
"1105",2,2,2,2,5
"1106",2,2,2,2,5
"1107",2,2,2,2,5
"1108",2,2,2,4,5
"1109",2,2,2,5,5
"1110",2,3,2,3,5
"1111",2,3,2,3,5
"1112",2,3,2,3,5
"1113",2,3,2,3,5
"1114",2,3,3,3,2
"1115",2,3,3,3,2
"1116",2,3,3,3,2
"1117",2,3,3,3,2
"1118",2,3,3,3,2
"1119",2,3,3,3,2
"1120",2,1,3,4,3
"1121",1,1,1,4,3
"1122",1,1,1,4,3
"1123",1,1,1,1,1
"1124",1,1,1,1,1
"1125",1,1,1,4,6
"1126",2,2,4,5,4
"1127",2,2,3,3,2
"1128",2,2,3,3,2
"1129",2,3,3,3,2
"1130",2,3,3,3,2
"1131",2,3,3,3,2
"1132",1,1,1,1,1
"1133",1,1,1,4,6
"1134",1,1,4,4,6
"1135",1,2,2,5,5
"1136",1,2,2,2,5
"1137",1,1,1,4,6
"1138",1,1,1,4,6
"1139",1,1,1,4,6
"1140",1,1,4,5,4
"1141",2,3,3,3,2
"1142",2,3,3,3,2
"1143",2,1,1,4,3
"1144",2,1,4,5,4
"1145",2,3,3,3,2
"1146",2,3,3,3,2
"1147",2,3,3,3,2
"1148",2,3,3,3,2
"1149",2,3,3,3,2
"1150",2,3,3,3,2
"1151",2,3,3,3,2
"1152",2,3,3,3,2
"1153",2,3,3,3,2
"1154",2,1,1,4,3
"1155",2,1,4,5,4
"1156",2,3,3,3,2
"1157",2,3,3,3,2
"1158",1,1,1,1,3
"1159",1,1,1,1,3
"1160",1,1,1,1,1
"1161",1,1,1,1,1
"1162",1,1,1,1,1
"1163",1,1,1,4,6
"1164",1,1,4,4,6
"1165",2,2,2,5,5
"1166",2,2,2,2,5
"1167",2,2,1,4,6
"1168",2,2,1,4,6
"1169",2,2,4,5,4
"1170",2,2,3,3,2
"1171",2,2,3,3,2
"1172",1,1,1,1,3
"1173",1,1,4,5,4
"1174",2,3,3,3,2
"1175",1,1,1,1,1
"1176",1,1,1,1,1
"1177",1,1,4,5,4
"1178",2,2,3,3,2
"1179",2,2,1,4,3
"1180",2,2,4,5,4
"1181",2,2,3,3,2
"1182",2,2,3,3,2
"1183",2,3,3,3,2
"1184",2,3,3,3,2
"1185",2,3,3,3,2
"1186",2,3,3,3,2
"1187",2,3,3,3,2
"1188",2,3,3,3,2
"1189",2,3,3,3,2
"1190",2,3,3,3,2
"1191",2,3,3,3,2
"1192",2,1,1,4,3
"1193",2,1,4,5,4
"1194",2,3,3,3,2
"1195",2,3,3,3,2
"1196",2,3,3,3,2
"1197",2,3,3,3,2
"1198",2,3,3,3,2
"1199",2,3,3,3,2
"1200",2,3,3,3,2
"1201",2,3,3,3,2
"1202",2,3,3,3,2
"1203",1,1,1,4,3
"1204",1,1,1,4,3
"1205",1,1,1,4,3
"1206",2,2,4,5,4
"1207",2,2,3,3,2
"1208",2,3,3,3,2
"1209",1,1,1,1,1
"1210",2,2,4,5,6
"1211",2,2,2,2,5
"1212",2,2,2,2,5
"1213",2,2,2,2,5
"1214",2,2,2,2,5
"1215",2,2,2,2,5
"1216",2,2,2,2,5
"1217",2,2,2,2,5
"1218",2,2,2,2,5
"1219",2,2,2,2,5
"1220",2,2,2,2,5
"1221",2,2,2,2,5
"1222",2,2,2,2,5
"1223",2,2,2,2,5
"1224",2,2,2,2,5
"1225",2,2,2,2,5
"1226",2,2,2,2,5
"1227",2,2,2,2,5
"1228",1,2,2,2,5
"1229",1,1,1,1,1
"1230",1,1,1,1,1
"1231",1,1,1,1,1
"1232",1,1,1,1,1
"1233",1,1,1,1,1
"1234",1,1,1,4,6
"1235",1,1,1,1,6
"1236",1,1,1,1,6
"1237",1,1,1,4,6
"1238",1,1,1,4,6
"1239",1,2,4,5,6
"1240",2,2,2,2,5
"1241",2,2,2,2,5
"1242",2,2,2,2,5
"1243",2,2,2,2,5
"1244",2,2,2,2,5
"1245",2,2,2,4,6
"1246",2,1,1,4,6
"1247",2,1,4,5,6
"1248",2,2,2,2,5
"1249",2,2,2,2,5
"1250",2,2,2,2,5
"1251",2,2,2,2,5
"1252",2,2,2,2,5
"1253",2,2,2,2,5
"1254",1,1,1,4,6
"1255",1,1,4,4,6
"1256",2,2,2,5,5
"1257",2,2,2,2,5
"1258",2,2,2,2,5
"1259",2,2,2,2,5
"1260",1,1,1,4,6
"1261",1,1,1,4,6
"1262",1,1,1,4,6
"1263",1,1,4,4,6
"1264",2,2,2,5,5
"1265",2,2,2,2,5
"1266",2,2,2,2,5
"1267",2,2,2,2,5
"1268",2,2,2,2,5
"1269",2,2,2,2,5
"1270",1,1,1,4,6
"1271",1,1,4,4,6
"1272",2,3,3,5,4
"1273",2,3,3,3,2
"1274",2,3,3,3,2
"1275",2,3,3,3,2
"1276",2,3,3,3,2
"1277",2,3,3,3,2
"1278",2,1,1,4,3
"1279",2,1,1,4,3
"1280",2,2,4,5,4
"1281",2,2,2,2,2
"1282",1,1,1,4,3
"1283",1,1,1,1,1
"1284",1,1,1,4,6
"1285",1,1,4,4,6
"1286",2,3,3,5,4
"1287",2,3,3,3,2
"1288",2,3,3,3,2
"1289",2,3,3,3,2
"1290",2,3,3,3,2
"1291",2,3,3,3,2
"1292",2,3,3,3,2
"1293",2,3,3,3,2
"1294",2,3,3,3,2
"1295",2,3,3,3,2
"1296",2,3,3,3,2
"1297",2,3,3,3,3
"1298",2,3,3,3,4
"1299",2,3,3,3,2
"1300",2,3,3,3,2
"1301",1,1,1,4,3
"1302",1,1,1,4,3
"1303",1,1,1,4,3
"1304",1,1,1,4,3
"1305",1,1,4,4,3
"1306",2,3,3,5,4
"1307",2,3,3,3,2
"1308",2,3,3,3,2
"1309",2,3,3,3,2
"1310",2,3,3,3,2
"1311",1,1,1,1,1
"1312",1,1,1,1,1
"1313",1,1,1,4,6
"1314",1,1,1,4,6
"1315",1,2,1,4,6
"1316",2,2,4,5,4
"1317",2,2,3,3,2
"1318",2,2,3,3,2
"1319",2,2,3,3,2
"1320",2,2,3,3,2
"1321",2,3,3,3,2
"1322",2,3,3,3,2
"1323",2,3,3,3,2
"1324",2,3,3,3,2
"1325",2,3,3,3,2
"1326",2,3,3,3,3
"1327",2,3,3,3,4
"1328",2,3,3,3,2
"1329",2,3,3,3,2
"1330",2,3,3,3,2
"1331",2,3,1,4,3
"1332",2,3,4,5,4
"1333",2,3,3,3,2
"1334",1,1,1,1,1
"1335",1,1,1,4,6
"1336",2,3,4,5,4
"1337",2,3,3,3,2
"1338",2,3,3,3,2
"1339",2,3,3,3,2
"1340",2,3,3,3,2
"1341",1,1,1,1,1
"1342",1,1,1,4,6
"1343",2,1,4,5,4
"1344",2,3,3,3,2
"1345",2,3,3,3,2
"1346",2,3,3,3,2
"1347",2,3,3,3,2
"1348",2,3,3,3,2
"1349",2,3,3,3,2
"1350",2,3,3,3,2
"1351",2,3,3,3,2
"1352",2,1,1,4,3
"1353",2,1,4,5,4
"1354",2,3,3,3,2
"1355",2,3,3,3,2
"1356",1,1,1,1,3
"1357",1,1,1,1,3
"1358",2,2,4,5,4
"1359",2,2,3,3,2
"1360",2,2,3,3,3
"1361",2,2,3,3,4
"1362",2,3,3,3,2
"1363",2,3,3,3,2
"1364",2,3,3,3,2
"1365",2,3,3,3,2
"1366",2,3,3,3,2
"1367",2,3,3,3,2
"1368",1,1,1,1,1
"1369",1,1,1,1,1
"1370",1,1,1,1,1
"1371",1,1,1,4,6
"1372",1,2,1,4,6
"1373",2,2,1,4,6
"1374",2,2,4,5,4
"1375",2,2,3,3,2
"1376",2,2,3,3,2
"1377",2,2,3,3,2
"1378",2,2,3,3,3
"1379",2,2,3,3,4
"1380",2,3,3,3,2
"1381",2,3,3,3,2
"1382",2,3,3,3,2
"1383",2,3,3,3,2
"1384",2,3,3,3,2
"1385",2,3,3,3,2
"1386",2,3,3,3,2
"1387",2,3,3,3,2
"1388",2,3,3,3,2
"1389",2,3,3,3,2
"1390",2,1,3,4,3
"1391",2,1,3,4,3
"1392",1,1,1,4,3
"1393",1,1,1,1,1
"1394",1,1,1,1,1
"1395",1,1,1,4,6
"1396",2,2,4,5,5
"1397",2,2,2,2,5
"1398",2,2,2,2,5
"1399",2,2,2,2,5
"1400",2,2,2,2,5
"1401",1,1,1,4,6
"1402",1,1,1,4,6
"1403",1,1,4,5,6
"1404",2,2,2,2,5
"1405",2,2,2,2,5
"1406",2,2,2,2,5
"1407",2,2,2,2,5
"1408",2,2,2,2,5
"1409",2,2,2,2,5
"1410",2,2,2,2,5
"1411",2,2,2,2,5
"1412",2,2,2,2,5
"1413",2,2,2,2,5
"1414",2,2,2,2,5
"1415",2,2,2,2,5
"1416",2,2,2,2,5
"1417",2,2,2,2,5
"1418",2,2,2,2,5
"1419",2,2,2,2,5
"1420",1,1,1,1,1
"1421",1,1,1,4,6
"1422",2,2,4,5,5
"1423",2,2,2,2,5
"1424",2,2,2,2,5
"1425",2,2,2,2,5
"1426",2,2,2,2,5
"1427",2,2,2,2,5
"1428",2,2,1,4,6
"1429",2,2,4,5,6
"1430",2,2,2,2,5
"1431",2,2,2,2,5
"1432",2,2,2,2,5
"1433",2,2,2,2,5
"1434",2,2,2,2,5
"1435",2,1,1,4,6
"1436",2,2,4,5,5
"1437",2,2,2,2,5
"1438",2,2,2,2,5
"1439",2,2,2,2,5
"1440",2,2,2,2,5
"1441",1,1,1,4,6
"1442",1,1,1,4,6
"1443",1,1,4,4,6
"1444",1,1,2,4,6
"1445",1,1,1,4,6
"1446",1,1,1,4,6
"1447",1,1,1,4,6
"1448",1,1,1,4,6
"1449",1,1,4,5,6
"1450",2,2,2,2,5
"1451",2,2,2,2,5
"1452",2,2,2,2,5
"1453",2,2,2,2,5
"1454",2,2,2,2,5
"1455",1,1,1,4,6
"1456",1,1,1,4,6
"1457",2,3,4,5,4
"1458",2,3,3,3,2
"1459",2,3,3,3,2
"1460",1,1,1,1,3
"1461",1,1,1,1,1
"1462",1,1,1,4,6
"1463",2,3,4,5,4
"1464",2,3,3,3,2
"1465",2,3,3,3,2
"1466",2,3,3,3,2
"1467",2,3,3,3,2
"1468",2,3,3,3,2
"1469",1,1,1,4,3
"1470",1,1,1,1,1
"1471",1,1,1,4,6
"1472",2,2,4,5,4
"1473",2,2,3,3,2
"1474",2,2,3,3,2
"1475",2,2,3,3,2
"1476",2,3,3,3,2
"1477",2,3,3,3,2
"1478",2,3,3,3,3
"1479",2,3,3,3,4
"1480",2,3,3,3,2
"1481",2,3,3,3,2
"1482",2,3,3,3,2
"1483",2,3,3,3,3
"1484",2,3,3,3,3
"1485",2,3,3,3,4
"1486",2,3,3,3,2
"1487",2,3,3,3,2
"1488",2,3,3,3,2
"1489",2,3,3,3,2
"1490",2,3,3,3,2
"1491",2,3,3,3,2
"1492",2,3,3,3,2
"1493",2,3,3,3,2
"1494",2,3,3,3,2
"1495",2,3,3,3,2
"1496",1,1,1,4,3
"1497",1,1,1,4,3
"1498",2,1,4,5,4
"1499",2,3,3,3,2
"1500",2,3,3,3,2
"1501",2,3,3,4,3
"1502",2,3,1,4,3
"1503",2,3,4,5,4
"1504",2,3,3,3,2
"1505",2,3,3,3,2
"1506",2,3,3,3,2
"1507",2,3,3,3,3
"1508",1,1,1,1,3
"1509",1,1,1,1,1
"1510",1,1,1,1,6
"1511",1,1,1,4,5
"1512",1,1,1,4,6
"1513",1,1,1,4,6
"1514",1,1,1,4,6
"1515",1,1,1,4,6
"1516",1,1,1,4,6
"1517",1,1,4,5,4
"1518",2,3,3,3,2
"1519",2,3,3,3,2
"1520",2,3,3,3,2
"1521",1,1,1,1,3
"1522",1,1,1,1,1
"1523",1,1,1,4,6
"1524",1,1,1,4,6
"1525",1,1,1,4,6
"1526",1,1,4,5,6
"1527",2,2,3,3,5
"1528",2,2,3,3,5
"1529",2,2,3,3,5
"1530",2,2,3,3,5
"1531",2,2,3,3,5
"1532",2,2,3,3,5
"1533",2,2,3,3,5
"1534",2,2,3,3,5
"1535",2,3,3,3,2
"1536",1,1,1,1,1
"1537",1,1,1,1,1
"1538",1,1,1,1,1
"1539",1,1,1,1,1
"1540",1,1,1,1,1
"1541",2,2,4,5,6
"1542",2,2,2,2,5
"1543",2,2,2,2,5
"1544",2,2,2,2,5
"1545",2,2,2,2,5
"1546",2,2,2,2,5
"1547",1,1,1,4,5
"1548",1,1,1,1,1
"1549",1,1,1,1,1
"1550",1,1,1,4,6
"1551",1,2,4,4,6
"1552",2,2,2,5,4
"1553",2,2,2,3,2
"1554",1,1,1,1,1
"1555",1,1,4,5,4
"1556",2,3,3,3,2
"1557",2,3,3,3,2
"1558",2,3,3,3,2
"1559",2,3,3,3,2
"1560",2,3,3,3,2
"1561",2,3,3,3,2
"1562",2,3,3,3,2
"1563",1,1,1,1,1
"1564",2,2,4,5,4
"1565",2,3,3,3,2
"1566",1,1,1,1,1
"1567",1,1,1,1,1
"1568",1,1,1,4,6
"1569",2,2,4,5,5
"1570",2,2,2,2,5
"1571",2,2,2,2,5
"1572",2,2,2,2,5
"1573",2,2,2,2,5
"1574",2,2,2,2,5
"1575",2,2,2,2,5
"1576",2,2,2,2,5
"1577",2,2,2,2,5
"1578",2,2,2,2,5
"1579",2,2,2,2,5
"1580",2,2,2,2,5
"1581",2,2,2,2,5
"1582",2,2,2,2,5
"1583",2,2,2,2,5
"1584",2,2,2,2,5
"1585",2,2,2,2,5
"1586",2,2,2,4,6
"1587",2,2,2,5,5
"1588",2,2,2,3,5
"1589",2,2,2,3,5
"1590",1,1,1,1,1
"1591",1,1,1,1,1
"1592",1,1,1,4,6
"1593",2,2,4,5,5
"1594",2,2,2,2,5
"1595",2,2,2,2,5
"1596",2,2,2,2,5
"1597",2,1,1,4,6
"1598",2,1,1,4,6
"1599",2,2,4,5,5
"1600",2,2,2,2,5
"1601",2,2,2,2,5
"1602",2,2,2,2,5
"1603",2,2,2,2,5
"1604",2,2,2,2,5
"1605",2,2,2,2,5
"1606",2,2,2,2,5
"1607",2,2,2,2,5
"1608",1,1,1,4,6
"1609",1,1,1,4,6
"1610",2,2,4,5,5
"1611",2,2,2,2,5
"1612",2,2,2,2,5
"1613",2,1,1,4,6
"1614",2,1,4,5,6
"1615",2,2,2,2,5
"1616",2,2,2,2,5
"1617",2,2,2,2,5
"1618",2,2,2,2,5
"1619",2,2,2,2,5
"1620",2,2,2,2,5
"1621",2,2,2,2,5
"1622",2,2,2,2,5
"1623",2,2,2,2,5
"1624",2,2,2,2,5
"1625",2,2,2,2,5
"1626",2,2,2,2,5
"1627",2,2,2,2,5
"1628",2,2,2,2,5
"1629",2,2,2,2,5
"1630",2,2,2,2,5
"1631",2,2,2,2,5
"1632",2,1,1,4,6
"1633",2,1,1,4,6
"1634",2,1,4,5,4
"1635",2,3,3,3,2
"1636",2,3,3,3,2
"1637",2,3,3,3,2
"1638",2,3,3,3,2
"1639",2,3,3,3,2
"1640",2,3,3,3,2
"1641",2,3,3,3,2
"1642",2,3,3,3,2
"1643",2,3,3,3,2
"1644",2,3,3,3,2
"1645",2,3,3,3,2
"1646",2,3,3,3,2
"1647",2,3,3,3,2
"1648",2,3,3,3,2
"1649",2,3,3,3,2
"1650",2,3,3,3,2
"1651",2,3,3,3,2
"1652",2,3,3,3,2
"1653",1,1,1,4,3
"1654",1,1,4,4,3
"1655",2,3,3,5,4
"1656",2,3,3,3,2
"1657",2,3,3,3,2
"1658",2,3,3,3,2
"1659",2,3,3,3,2
"1660",1,1,1,1,1
"1661",1,1,1,4,6
"1662",1,1,1,4,6
"1663",1,1,1,1,1
"1664",1,1,1,1,1
"1665",1,1,1,1,1
"1666",1,1,1,1,1
"1667",1,1,1,1,6
"1668",1,1,4,5,4
"1669",2,3,3,3,2
"1670",2,3,3,3,2
"1671",2,3,3,3,3
"1672",2,3,3,3,4
"1673",2,3,3,3,2
"1674",1,1,1,4,3
"1675",1,1,1,4,3
"1676",2,3,4,5,4
"1677",2,3,3,3,2
"1678",1,1,1,1,1
"1679",1,1,1,1,1
"1680",1,1,1,1,1
"1681",1,2,4,5,6
"1682",2,2,2,2,5
"1683",2,2,2,2,5
"1684",2,2,2,2,5
"1685",2,2,2,2,5
"1686",2,2,2,2,5
"1687",2,2,1,4,6
"1688",2,2,4,5,4
"1689",2,3,3,3,2
"1690",2,3,3,3,2
"1691",2,3,3,3,2
"1692",2,3,3,3,2
"1693",2,3,3,3,2
"1694",2,3,3,3,2
"1695",2,3,3,3,2
"1696",2,1,1,4,3
"1697",2,1,1,4,3
"1698",2,3,4,5,4
"1699",2,3,3,3,2
"1700",2,3,3,3,2
"1701",2,3,3,3,2
"1702",2,3,3,3,2
"1703",2,1,1,4,3
"1704",2,2,4,5,4
"1705",2,2,2,2,2
"1706",2,2,2,2,2
"1707",2,2,2,2,3
"1708",2,2,2,4,3
"1709",2,1,1,4,3
"1710",2,1,1,4,3
"1711",2,2,4,5,4
"1712",2,2,2,2,2
"1713",2,2,2,2,2
"1714",1,1,1,1,1
"1715",1,1,1,4,6
"1716",2,2,4,5,5
"1717",2,2,2,2,5
"1718",2,2,2,2,5
"1719",2,2,2,2,5
"1720",2,2,2,4,6
"1721",2,2,2,5,4
"1722",2,2,2,3,2
"1723",2,2,2,2,2
"1724",2,2,2,2,2
"1725",2,2,2,2,2
"1726",2,2,2,2,2
"1727",2,2,2,2,2
"1728",2,2,2,2,3
"1729",2,2,2,2,4
"1730",2,2,2,2,2
"1731",1,1,1,4,3
"1732",1,1,1,1,1
"1733",1,1,1,1,1
"1734",1,1,1,1,1
"1735",1,1,1,4,6
"1736",2,2,4,5,4
"1737",2,2,3,3,2
"1738",2,2,3,3,2
"1739",2,2,3,3,2
"1740",1,1,1,4,3
"1741",1,1,1,4,3
"1742",1,1,1,4,3
"1743",1,1,4,5,4
"1744",2,2,2,3,2
"1745",2,2,2,3,2
"1746",1,1,1,1,1
"1747",1,1,1,1,1
"1748",1,1,1,1,1
"1749",1,1,1,1,1
"1750",1,1,4,5,6
"1751",2,2,2,2,5
"1752",2,2,2,2,5
"1753",2,2,2,2,5
"1754",2,2,2,2,5
"1755",2,2,2,2,5
"1756",2,2,2,2,5
"1757",2,2,2,2,5
"1758",1,1,1,4,6
"1759",1,1,1,4,6
"1760",1,1,1,4,6
"1761",1,1,1,1,1
"1762",1,1,1,1,1
"1763",1,1,1,1,1
"1764",1,1,4,5,6
"1765",2,2,2,2,5
"1766",2,2,2,2,5
"1767",2,2,2,2,5
"1768",2,2,2,2,5
"1769",2,2,2,2,5
"1770",2,2,2,2,5
"1771",2,2,2,2,5
"1772",2,2,2,2,5
"1773",2,2,2,2,5
"1774",2,2,2,2,5
"1775",2,2,2,2,5
"1776",2,2,2,2,5
"1777",2,2,2,2,5
"1778",2,2,2,2,5
"1779",2,2,2,2,5
"1780",2,2,2,2,5
"1781",2,2,2,2,5
"1782",2,2,2,2,5
"1783",2,2,2,2,5
"1784",2,1,1,4,6
"1785",2,2,4,5,4
"1786",2,2,3,3,2
"1787",2,2,3,3,2
"1788",1,1,1,4,3
"1789",1,1,1,1,1
"1790",1,1,4,5,6
"1791",2,2,2,2,5
"1792",2,2,2,2,5
"1793",2,2,2,2,5
"1794",1,1,1,1,1
"1795",2,2,4,5,6
"1796",2,2,2,2,5
"1797",2,2,2,2,5
"1798",2,2,2,2,5
"1799",2,2,2,2,5
"1800",2,2,2,2,5
"1801",1,1,2,4,6
"1802",1,1,1,4,6
"1803",1,1,1,4,6
"1804",1,1,1,4,6
"1805",1,2,4,5,6
"1806",2,2,2,2,5
"1807",2,2,2,2,5
"1808",2,2,2,2,5
"1809",2,2,2,2,5
"1810",2,2,2,2,5
"1811",2,2,2,2,5
"1812",2,2,2,2,5
"1813",2,2,2,2,5
"1814",2,2,2,2,5
"1815",1,1,2,4,6
"1816",1,1,1,4,6
"1817",2,3,4,5,4
"1818",2,3,3,3,2
"1819",2,3,3,3,2
"1820",2,3,3,3,2
"1821",2,3,3,3,2
"1822",2,3,3,3,2
"1823",2,3,3,3,3
"1824",2,3,3,3,4
"1825",2,3,3,3,2
"1826",2,3,3,3,2
"1827",2,3,3,3,2
"1828",2,3,3,3,2
"1829",1,1,1,1,3
"1830",2,2,4,5,4
"1831",2,2,3,3,2
"1832",1,1,1,4,3
"1833",1,1,1,4,3
"1834",2,3,4,5,4
"1835",2,3,3,3,2
"1836",2,3,1,4,3
"1837",2,3,4,5,4
"1838",2,3,3,3,2
"1839",2,3,3,3,2
"1840",2,3,3,3,2
"1841",2,3,3,3,2
"1842",1,1,1,4,3
"1843",1,1,1,4,3
"1844",1,1,1,4,3
"1845",1,1,1,4,3
"1846",1,1,1,4,3
"1847",1,1,1,4,3
"1848",2,3,4,5,4
"1849",2,3,3,3,2
"1850",2,3,3,3,2
"1851",2,3,3,3,2
"1852",1,1,1,1,3
"1853",2,3,4,5,4
"1854",2,3,3,3,2
"1855",2,3,3,3,2
"1856",2,3,1,4,3
"1857",2,3,4,5,4
"1858",2,3,3,3,2
"1859",2,3,3,3,2
"1860",2,3,3,3,2
"1861",2,3,3,3,2
"1862",2,3,3,3,2
"1863",2,3,3,3,2
"1864",2,3,3,3,2
"1865",2,1,3,3,3
"1866",1,1,1,1,1
"1867",1,1,1,1,1
"1868",1,1,1,4,6
"1869",1,1,1,4,6
"1870",2,3,4,5,4
"1871",2,3,3,3,2
"1872",2,3,3,3,2
"1873",2,3,3,3,2
"1874",2,3,3,3,2
"1875",1,1,1,4,3
"1876",1,1,1,4,3
"1877",2,3,4,5,4
"1878",2,3,3,3,2
"1879",2,3,3,3,2
"1880",2,3,3,3,2
"1881",2,3,3,3,2
"1882",2,3,3,3,3
"1883",2,3,3,3,3
"1884",1,1,1,4,3
"1885",1,1,1,4,3
"1886",1,1,1,4,3
"1887",1,1,1,4,3
"1888",2,2,4,4,3
"1889",2,2,2,5,3
"1890",2,2,2,3,4
"1891",2,2,2,3,2
"1892",2,2,2,3,2
"1893",2,3,3,3,2
"1894",2,3,3,3,2
"1895",1,1,1,4,3
"1896",1,1,1,4,3
"1897",1,1,4,5,4
"1898",2,2,3,3,2
"1899",2,2,3,3,2
"1900",1,1,1,1,3
"1901",2,2,4,5,3
"1902",2,2,2,2,3
"1903",2,2,1,4,3
"1904",2,2,4,5,4
"1905",2,2,3,3,2
"1906",2,3,3,3,2
"1907",2,3,3,3,2
"1908",2,3,3,3,2
"1909",1,1,1,1,1
"1910",1,1,4,5,6
"1911",2,2,3,3,5
"1912",2,2,1,4,5
"1913",2,2,4,5,5
"1914",2,3,3,3,5
"1915",2,3,3,3,5
"1916",1,1,1,4,6
"1917",1,1,4,4,6
"1918",2,2,2,5,5
"1919",2,2,2,2,5
"1920",2,2,2,2,5
"1921",2,2,2,2,5
"1922",2,2,1,4,6
"1923",2,2,4,5,4
"1924",2,3,3,3,2
"1925",2,3,3,3,2
"1926",2,3,3,3,2
"1927",2,3,3,3,2
"1928",1,1,1,1,1
"1929",1,1,1,1,1
"1930",1,1,1,1,1
"1931",1,1,1,1,1
"1932",1,1,1,4,6
"1933",1,2,4,4,6
"1934",2,2,2,5,5
"1935",2,2,2,2,5
"1936",2,2,2,2,5
"1937",2,2,2,2,5
"1938",2,2,2,2,5
"1939",2,2,2,2,5
"1940",2,2,2,2,5
"1941",2,2,2,2,5
"1942",2,2,2,2,5
"1943",2,2,2,2,5
"1944",2,2,2,2,5
"1945",2,2,2,2,5
"1946",2,2,2,2,5
"1947",2,2,2,2,5
"1948",2,2,2,2,5
"1949",2,2,2,2,5
"1950",1,1,1,4,6
"1951",1,1,1,4,6
"1952",1,1,1,4,5
"1953",1,1,1,1,1
"1954",1,1,1,1,1
"1955",1,1,1,4,6
"1956",1,1,1,4,6
"1957",1,1,1,4,6
"1958",1,1,1,4,6
"1959",1,1,1,4,6
"1960",1,1,4,5,6
"1961",2,2,2,2,5
"1962",2,2,2,2,5
"1963",2,2,2,2,5
"1964",2,2,2,2,5
"1965",2,2,2,2,5
"1966",2,2,2,2,5
"1967",2,2,2,2,5
"1968",2,2,2,2,5
"1969",2,2,2,2,5
"1970",2,2,2,2,5
"1971",1,1,1,4,6
"1972",1,1,1,4,6
"1973",2,2,4,5,5
"1974",2,2,2,3,5
"1975",1,1,1,1,1
"1976",1,1,1,1,1
"1977",2,2,4,5,6
"1978",2,2,2,2,5
"1979",2,2,2,2,5
"1980",2,2,2,2,5
"1981",2,2,2,2,5
"1982",1,1,1,4,6
"1983",1,1,1,4,6
"1984",1,1,1,4,6
"1985",1,1,1,4,6
"1986",1,1,1,4,6
"1987",2,2,4,5,5
"1988",2,2,2,2,5
"1989",2,2,2,2,5
"1990",2,2,2,2,5
"1991",2,2,2,2,5
"1992",2,2,2,2,5
"1993",2,2,2,2,5
"1994",2,2,2,2,5
"1995",2,2,2,2,5
"1996",2,2,2,2,5
"1997",2,2,2,2,5
"1998",2,2,2,2,5
"1999",2,2,1,4,6
"2000",2,2,4,5,4
"2001",2,2,3,3,2
"2002",2,3,3,3,2
"2003",2,3,3,3,2
"2004",1,1,1,1,1
"2005",1,1,1,1,1
"2006",1,1,1,1,1
"2007",1,1,1,1,1
"2008",1,1,1,1,1
"2009",1,1,1,1,1
"2010",1,1,1,1,1
"2011",1,1,1,1,1
"2012",1,1,4,4,6
"2013",2,2,2,5,5
"2014",2,2,2,3,5
"2015",2,2,2,3,5
"2016",2,2,2,3,5
"2017",2,2,2,3,6
"2018",2,2,2,3,4
"2019",2,3,3,3,2
"2020",2,3,3,3,2
"2021",2,3,3,3,2
"2022",2,3,3,3,2
"2023",1,1,1,1,1
"2024",1,1,1,1,1
"2025",1,1,1,4,6
"2026",2,2,4,5,4
"2027",2,2,3,3,2
"2028",1,1,1,1,1
"2029",1,1,1,1,1
"2030",2,2,4,5,4
"2031",2,2,2,3,2
"2032",1,1,1,1,1
"2033",1,1,1,1,1
"2034",1,1,1,4,6
"2035",2,2,4,5,4
"2036",2,2,3,3,2
"2037",2,2,3,3,2
"2038",2,2,3,3,2
"2039",2,2,3,3,2
"2040",2,2,3,3,2
"2041",2,3,3,3,2
"2042",2,3,3,3,2
"2043",2,3,3,3,2
"2044",2,3,3,3,2
"2045",2,3,3,3,2
"2046",2,3,3,3,2
"2047",2,3,3,3,2
"2048",1,1,1,1,1
"2049",1,1,1,4,6
"2050",2,2,4,5,5
"2051",2,2,3,3,5
"2052",2,2,3,3,5
"2053",2,3,3,3,5
"2054",2,3,3,3,5
"2055",1,1,1,4,6
"2056",1,1,1,4,6
"2057",1,1,1,4,6
"2058",1,1,1,4,6
"2059",1,1,1,4,6
"2060",1,2,4,5,6
"2061",2,2,2,2,5
"2062",2,2,2,2,5
"2063",2,2,2,4,6
"2064",2,2,2,5,4
"2065",2,3,3,3,2
"2066",2,3,3,3,2
