"","states2","states3","states4"
"1147",2,2,4
"1148",2,3,4
"1149",2,3,4
"1150",2,3,4
"1151",2,3,4
"1152",2,3,4
"1153",2,3,4
"1154",2,2,2
"1155",2,2,2
"1156",2,3,4
"1157",2,3,4
"1158",1,2,2
"1159",1,2,2
"1160",1,1,1
"1161",1,1,1
"1162",1,1,1
"1163",1,1,1
"1164",1,1,1
"1165",1,1,1
"1166",2,2,2
"1167",2,2,4
"1168",2,2,4
"1169",1,2,2
"1170",1,2,2
"1171",1,2,2
"1172",1,2,2
"1173",1,1,2
"1174",1,1,1
"1175",1,1,1
"1176",1,1,1
"1177",1,1,1
"1178",1,1,1
"1179",1,1,1
"1180",1,1,1
"1181",1,1,1
"1182",1,2,2
"1183",2,3,4
"1184",2,3,4
"1185",2,3,4
"1186",2,2,4
"1187",2,2,2
"1188",2,2,2
"1189",2,2,2
"1190",2,2,2
"1191",2,2,2
"1192",2,2,2
"1193",2,2,2
"1194",2,2,2
"1195",2,2,2
"1196",2,2,2
"1197",2,3,4
"1198",2,3,4
"1199",2,3,4
"1200",2,3,4
"1201",2,3,4
"1202",2,3,4
"1203",2,2,4
"1204",2,2,2
"1205",2,2,2
"1206",2,2,2
"1207",2,2,2
"1208",2,2,2
"1209",1,1,2
"1210",1,1,1
"1211",1,1,1
"1212",1,2,2
"1213",1,2,2
"1214",1,2,2
"1215",1,2,2
"1216",1,2,2
"1217",1,2,2
"1218",2,2,2
"1219",2,3,4
"1220",2,3,4
"1221",2,3,4
"1222",2,3,4
"1223",2,3,4
"1224",2,2,4
"1225",2,2,2
"1226",2,2,2
"1227",2,2,4
"1228",2,3,3
"1229",2,2,4
"1230",1,1,2
"1231",1,1,1
"1232",1,1,1
"1233",1,1,1
"1234",1,1,2
"1235",1,1,2
"1236",1,1,2
"1237",1,1,2
"1238",1,2,2
"1239",1,2,2
"1240",1,2,2
"1241",1,2,2
"1242",1,2,2
"1243",1,2,2
"1244",1,2,2
"1245",2,2,4
"1246",2,2,4
"1247",2,2,4
"1248",2,2,2
"1249",2,2,2
"1250",2,2,2
"1251",2,2,2
"1252",2,2,2
"1253",2,2,2
"1254",2,2,4
"1255",2,2,4
"1256",2,2,4
"1257",2,2,4
"1258",2,2,4
"1259",2,3,4
"1260",2,3,4
"1261",2,3,4
"1262",2,3,4
"1263",2,3,4
"1264",1,2,2
"1265",1,2,2
"1266",1,2,2
"1267",1,2,2
"1268",1,2,2
"1269",1,2,2
"1270",2,2,2
"1271",2,2,2
"1272",2,2,2
"1273",2,2,2
"1274",2,2,2
"1275",2,2,4
"1276",2,3,4
"1277",2,3,4
"1278",2,3,4
"1279",2,3,4
"1280",2,3,4
"1281",2,3,2
"1282",2,3,4
"1283",2,3,4
"1284",2,3,4
"1285",2,3,4
"1286",2,2,2
"1287",2,2,2
"1288",2,2,2
"1289",2,2,2
"1290",2,3,4
"1291",2,3,4
"1292",2,2,4
"1293",2,2,2
"1294",2,2,2
"1295",2,1,1
"1296",2,2,2
"1297",2,2,2
"1298",2,2,2
"1299",1,2,2
"1300",1,2,2
"1301",1,2,2
"1302",1,2,2
"1303",2,3,4
"1304",2,2,2
"1305",2,2,2
"1306",2,2,4
"1307",2,3,4
"1308",2,3,4
