"","states2","states3","states4"
"786",2,2,1
"787",2,2,1
"788",2,2,4
"789",2,2,4
"790",1,1,3
"791",1,1,3
"792",1,1,3
"793",1,1,3
"794",1,1,3
"795",1,1,3
"796",1,1,3
"797",1,3,2
"798",1,3,2
"799",1,3,2
"800",1,3,2
"801",1,3,2
"802",1,3,2
"803",1,3,2
"804",1,3,2
"805",1,3,2
"806",1,3,2
"807",1,3,2
"808",1,3,2
"809",1,3,2
"810",1,3,2
"811",1,3,2
"812",1,3,2
"813",1,3,2
"814",1,2,4
"815",2,2,1
"816",2,2,1
"817",2,2,1
"818",2,2,4
"819",1,1,3
"820",1,1,3
"821",1,1,3
"822",1,1,3
"823",2,2,4
"824",2,2,1
"825",2,2,1
"826",2,2,4
"827",2,2,4
"828",2,2,4
"829",2,2,1
"830",2,2,1
"831",2,2,1
"832",2,2,1
"833",1,1,4
"834",1,1,3
"835",1,1,3
"836",1,1,3
"837",1,1,4
"838",1,1,3
"839",1,1,3
"840",1,1,3
"841",1,1,4
"842",1,1,3
"843",1,1,3
"844",1,1,3
"845",1,1,3
"846",1,1,3
"847",1,1,3
"848",1,1,3
"849",1,1,3
"850",1,1,3
"851",2,2,4
"852",2,2,1
"853",2,2,1
"854",2,2,4
"855",2,2,4
"856",2,2,4
"857",2,2,4
"858",2,2,1
"859",2,2,1
"860",2,2,4
"861",2,2,4
"862",2,2,4
"863",2,1,3
"864",2,1,3
"865",2,2,4
"866",2,2,4
"867",1,1,3
"868",1,1,3
"869",1,1,3
"870",1,1,3
"871",1,1,3
"872",1,1,4
"873",1,1,4
"874",1,1,4
"875",1,1,3
"876",1,1,3
"877",1,1,3
"878",1,1,4
"879",1,1,4
"880",2,2,4
"881",2,2,1
"882",2,2,1
"883",2,2,1
"884",2,2,1
"885",2,2,4
"886",2,2,4
"887",2,2,1
"888",2,2,1
"889",2,2,4
"890",2,2,4
"891",2,2,4
"892",2,2,4
"893",2,1,4
"894",1,1,3
"895",1,1,3
"896",1,1,3
"897",1,2,4
"898",1,2,1
"899",1,2,4
"900",1,1,3
"901",1,1,3
"902",1,1,3
"903",1,1,3
"904",1,1,3
"905",1,1,3
"906",1,1,3
"907",1,1,3
"908",1,1,3
"909",1,1,4
"910",1,1,4
"911",1,1,4
"912",1,1,4
"913",1,1,3
"914",1,1,3
"915",1,1,3
"916",1,1,3
"917",1,1,3
"918",1,1,3
"919",1,1,3
"920",1,1,3
"921",1,1,3
"922",1,1,3
"923",1,2,4
"924",1,2,4
"925",1,1,3
"926",1,1,3
"927",1,1,3
"928",1,2,4
"929",1,2,4
"930",1,2,4
"931",1,1,3
"932",1,1,3
"933",1,1,3
"934",1,1,3
"935",1,1,3
"936",1,1,3
"937",1,1,3
"938",1,1,3
"939",1,1,3
"940",1,1,3
"941",1,1,3
"942",1,1,3
"943",1,1,3
"944",1,1,3
"945",1,1,3
"946",1,1,3
"947",1,1,3
"948",1,1,3
"949",1,2,4
"950",1,2,4
"951",1,1,3
"952",1,1,3
"953",1,1,3
"954",2,1,4
"955",2,2,1
"956",2,2,1
"957",2,2,4
"958",2,2,4
"959",2,2,4
"960",2,2,1
"961",2,2,1
"962",2,2,4
"963",2,2,4
"964",2,2,4
"965",2,2,4
"966",2,2,4
"967",2,2,4
"968",2,2,4
"969",2,2,4
"970",2,2,4
"971",2,2,4
"972",2,2,4
"973",2,2,4
"974",2,2,4
"975",1,1,4
"976",1,1,3
"977",1,1,3
"978",1,1,3
"979",1,1,3
"980",1,1,3
"981",1,1,3
"982",1,1,3
"983",1,1,3
"984",1,1,3
"985",1,1,3
"986",1,1,3
"987",1,1,4
"988",1,1,4
"989",1,1,3
"990",1,1,3
"991",1,1,3
"992",1,1,3
"993",1,1,3
"994",1,1,3
"995",1,1,3
"996",1,1,3
"997",1,1,3
"998",1,1,3
"999",1,1,3
"1000",1,1,3
"1001",1,1,3
"1002",1,1,3
"1003",1,1,3
"1004",1,1,3
"1005",1,1,3
"1006",1,1,3
"1007",2,2,1
"1008",2,2,4
"1009",2,2,4
"1010",2,2,4
"1011",2,2,1
"1012",2,2,1
"1013",1,1,4
"1014",1,1,4
"1015",1,1,3
"1016",1,1,3
"1017",1,1,3
"1018",1,1,4
"1019",1,2,4
"1020",1,1,3
"1021",1,1,3
"1022",1,1,3
"1023",1,1,3
"1024",1,1,3
"1025",1,1,3
"1026",1,1,4
"1027",2,2,4
"1028",2,2,4
"1029",2,2,4
"1030",2,2,4
"1031",2,2,1
"1032",2,2,4
"1033",2,2,4
"1034",2,2,4
"1035",2,2,1
"1036",2,2,1
"1037",2,2,1
"1038",2,2,1
"1039",2,2,4
"1040",1,1,3
"1041",1,1,3
"1042",1,1,3
"1043",1,1,3
"1044",1,1,3
"1045",1,1,3
"1046",1,1,3
"1047",2,2,4
"1048",2,2,4
"1049",2,2,4
"1050",2,2,4
"1051",2,1,4
"1052",2,1,3
"1053",2,1,3
"1054",2,1,4
"1055",2,2,4
"1056",2,2,4
"1057",2,2,4
"1058",2,2,4
"1059",2,2,1
"1060",2,2,1
"1061",2,2,4
"1062",2,2,4
"1063",2,2,4
"1064",2,2,4
"1065",1,1,3
"1066",1,1,3
"1067",1,1,3
"1068",1,1,3
"1069",1,1,3
"1070",1,1,3
"1071",1,1,3
"1072",1,1,3
"1073",1,1,3
"1074",1,1,3
"1075",1,1,3
"1076",2,2,4
"1077",2,2,4
"1078",2,2,1
"1079",2,2,4
"1080",1,1,3
"1081",1,1,3
"1082",1,1,3
"1083",1,1,3
"1084",1,1,3
"1085",1,1,3
"1086",1,1,3
"1087",2,1,4
"1088",2,1,4
"1089",2,1,4
"1090",2,1,4
"1091",2,1,4
"1092",2,1,4
"1093",2,2,4
"1094",2,2,4
"1095",2,2,4
"1096",1,1,3
"1097",1,1,3
"1098",1,1,3
"1099",1,3,3
"1100",1,3,2
"1101",1,3,2
"1102",1,3,2
"1103",1,3,2
"1104",1,3,2
"1105",1,3,2
"1106",1,3,2
"1107",1,3,2
"1108",1,3,2
"1109",1,3,2
"1110",1,3,2
"1111",1,1,2
"1112",1,1,4
"1113",1,1,4
"1114",1,1,4
"1115",2,2,4
"1116",2,2,4
"1117",2,2,1
"1118",2,2,1
"1119",2,2,4
"1120",1,1,3
"1121",1,1,3
"1122",2,1,4
"1123",2,1,4
"1124",2,1,4
"1125",2,1,4
"1126",2,1,4
"1127",2,1,4
"1128",2,1,4
"1129",1,1,3
"1130",1,1,3
"1131",1,1,4
"1132",1,1,4
"1133",1,1,4
"1134",1,1,4
"1135",1,1,4
"1136",1,1,4
"1137",1,1,4
"1138",2,2,4
"1139",2,2,4
"1140",2,2,4
"1141",2,2,4
"1142",2,2,4
"1143",1,1,4
"1144",1,1,3
"1145",1,1,3
"1146",1,1,3
"1147",1,1,3
"1148",1,1,4
"1149",2,2,4
"1150",2,2,1
"1151",2,2,1
"1152",2,2,4
"1153",2,1,3
"1154",2,1,4
"1155",2,1,4
"1156",2,1,4
"1157",2,1,3
"1158",2,1,4
"1159",2,2,4
"1160",2,2,4
"1161",2,1,3
"1162",2,1,3
"1163",2,2,4
"1164",2,2,4
"1165",2,2,4
"1166",2,2,4
"1167",2,2,4
"1168",2,2,4
"1169",2,2,1
"1170",2,2,1
"1171",2,2,1
"1172",2,2,1
"1173",2,2,1
"1174",2,2,1
"1175",2,2,1
"1176",2,2,1
"1177",2,2,4
"1178",2,2,4
"1179",2,2,4
"1180",2,1,3
"1181",2,1,3
"1182",2,1,4
"1183",2,2,4
"1184",2,2,4
"1185",2,2,4
"1186",2,2,1
