"","states2","states3","states4"
"1022",2,1,3
"1023",1,1,1
"1024",1,1,1
"1025",1,1,1
"1026",1,1,2
"1027",1,1,2
"1028",1,1,2
"1029",2,2,4
"1030",2,2,4
"1031",1,1,2
"1032",1,1,2
"1033",2,1,2
"1034",2,2,4
"1035",2,2,4
"1036",2,1,4
"1037",1,1,1
"1038",1,1,1
"1039",1,1,2
"1040",1,1,2
"1041",1,1,2
"1042",1,1,2
"1043",1,1,2
"1044",1,1,2
"1045",1,1,1
"1046",1,1,1
"1047",1,1,2
"1048",1,1,2
"1049",1,1,2
"1050",1,1,2
"1051",2,3,2
"1052",2,3,2
"1053",2,3,2
"1054",2,2,4
"1055",1,1,2
"1056",1,1,2
"1057",2,1,2
"1058",2,1,2
"1059",2,1,2
"1060",2,1,2
"1061",2,2,4
"1062",2,2,4
"1063",2,2,4
"1064",2,2,4
"1065",2,2,4
"1066",2,2,4
"1067",2,2,4
"1068",2,1,2
"1069",1,1,2
"1070",1,1,1
"1071",1,1,2
"1072",1,1,2
"1073",1,1,2
"1074",1,1,1
"1075",1,1,1
"1076",1,1,2
"1077",2,2,4
"1078",2,2,4
"1079",2,2,4
"1080",2,1,2
"1081",2,1,2
"1082",2,1,4
"1083",1,1,1
"1084",1,1,1
"1085",1,1,2
"1086",2,2,4
"1087",2,2,4
"1088",2,2,4
"1089",2,2,4
"1090",2,2,4
"1091",2,2,4
"1092",2,2,4
"1093",2,2,4
"1094",2,2,4
"1095",2,2,4
"1096",2,2,4
"1097",2,2,4
"1098",2,2,4
"1099",2,2,4
"1100",2,2,4
"1101",2,1,2
"1102",2,2,4
"1103",2,2,4
"1104",1,1,1
"1105",1,1,1
"1106",1,1,2
"1107",1,1,2
"1108",2,2,4
"1109",2,2,4
"1110",1,1,1
"1111",2,2,2
"1112",2,2,4
"1113",2,1,1
"1114",2,2,2
"1115",2,2,4
"1116",2,2,4
"1117",2,2,4
"1118",2,2,4
"1119",2,2,4
"1120",2,2,4
"1121",2,2,4
"1122",2,1,1
"1123",2,1,2
"1124",2,2,4
"1125",2,2,4
"1126",2,2,4
"1127",2,2,4
"1128",2,1,2
"1129",2,2,4
"1130",2,2,4
"1131",1,1,2
"1132",1,1,2
"1133",1,1,1
"1134",1,1,1
"1135",1,1,2
"1136",2,2,4
"1137",2,1,2
"1138",2,1,3
"1139",2,1,3
"1140",1,1,1
"1141",1,1,2
"1142",2,2,4
"1143",2,2,4
"1144",2,2,4
"1145",2,2,4
"1146",2,2,4
"1147",2,2,4
"1148",2,2,4
"1149",1,1,1
"1150",1,1,1
"1151",2,2,2
"1152",2,2,4
"1153",2,2,4
"1154",1,1,1
"1155",1,1,1
"1156",1,1,1
"1157",1,1,1
"1158",2,3,4
"1159",2,3,4
"1160",2,3,4
"1161",2,3,4
"1162",1,1,1
"1163",1,1,1
"1164",1,1,1
"1165",1,1,2
"1166",2,1,2
"1167",2,2,4
"1168",2,2,4
"1169",2,2,4
"1170",2,2,4
"1171",2,2,4
"1172",2,2,4
"1173",2,2,4
"1174",2,2,4
"1175",2,2,4
"1176",2,2,4
"1177",2,2,4
"1178",2,2,4
"1179",2,2,4
"1180",2,2,4
"1181",2,2,4
"1182",2,2,4
"1183",2,2,4
"1184",2,2,4
"1185",2,2,4
"1186",2,2,4
"1187",2,1,2
"1188",2,3,3
"1189",2,3,3
"1190",2,3,3
"1191",2,3,3
"1192",2,3,3
"1193",2,3,3
"1194",2,3,3
"1195",2,3,3
"1196",2,3,3
"1197",2,3,3
"1198",2,3,2
"1199",2,3,3
"1200",2,3,3
"1201",2,3,3
"1202",2,3,3
"1203",2,3,3
"1204",2,3,3
"1205",2,3,3
"1206",2,3,3
"1207",2,3,3
"1208",1,1,1
"1209",1,1,1
"1210",1,1,2
"1211",2,2,3
"1212",2,2,3
"1213",2,2,3
"1214",2,2,3
"1215",2,2,3
"1216",2,2,3
"1217",2,2,3
"1218",2,1,3
"1219",1,1,2
"1220",1,1,2
"1221",1,1,2
"1222",2,3,3
"1223",2,3,3
"1224",2,3,3
"1225",2,3,3
"1226",2,3,3
"1227",2,3,3
"1228",2,3,3
"1229",2,3,3
"1230",2,3,3
"1231",2,3,3
"1232",2,3,3
"1233",2,3,3
"1234",2,3,3
"1235",2,3,3
"1236",2,3,3
"1237",2,3,3
"1238",2,3,3
"1239",2,3,3
"1240",2,3,3
"1241",2,3,3
"1242",2,3,3
"1243",2,3,3
"1244",2,3,3
"1245",2,3,3
"1246",2,3,3
"1247",2,3,3
"1248",2,3,3
"1249",2,3,3
"1250",2,3,3
"1251",2,3,3
"1252",2,3,3
"1253",2,3,3
"1254",2,3,3
"1255",2,3,3
"1256",2,3,3
"1257",2,3,3
"1258",2,3,3
"1259",2,3,3
"1260",2,3,3
"1261",2,3,3
"1262",2,3,3
"1263",2,3,3
"1264",2,3,3
"1265",2,3,3
"1266",2,3,3
"1267",2,3,3
"1268",2,3,3
"1269",2,3,3
"1270",2,3,3
"1271",2,3,3
"1272",2,3,3
"1273",2,3,3
"1274",2,3,3
"1275",2,3,3
"1276",2,3,3
"1277",2,3,3
"1278",2,3,3
"1279",2,3,3
"1280",2,3,3
"1281",2,3,3
"1282",2,3,3
"1283",2,3,3
"1284",2,3,3
"1285",2,3,2
"1286",2,3,2
"1287",2,3,2
"1288",2,3,2
"1289",1,1,2
"1290",1,1,2
"1291",1,1,2
"1292",1,1,2
"1293",2,3,2
"1294",2,3,3
"1295",2,3,3
"1296",2,3,3
"1297",2,3,2
"1298",2,3,2
"1299",2,3,2
"1300",1,1,2
"1301",1,1,2
"1302",1,1,2
"1303",1,1,2
"1304",1,1,2
"1305",1,1,2
"1306",2,3,2
"1307",2,3,2
"1308",2,3,2
"1309",2,3,2
"1310",2,3,2
"1311",2,3,2
"1312",2,3,2
"1313",2,3,2
"1314",2,3,2
"1315",2,3,2
"1316",2,3,2
"1317",2,3,3
"1318",2,3,3
"1319",1,1,2
"1320",1,1,2
"1321",2,3,2
"1322",2,3,2
"1323",2,3,2
"1324",2,3,2
"1325",2,3,3
"1326",2,3,3
"1327",2,3,3
"1328",1,1,2
"1329",1,1,2
"1330",1,1,2
"1331",1,1,2
"1332",1,1,2
"1333",1,1,2
"1334",1,1,2
"1335",1,1,2
"1336",1,1,2
"1337",1,1,1
"1338",1,1,1
"1339",1,1,1
"1340",1,1,1
"1341",1,1,2
"1342",1,1,2
"1343",1,1,2
"1344",1,1,2
"1345",1,1,2
"1346",1,1,2
"1347",1,1,2
"1348",2,3,2
"1349",2,3,3
"1350",2,3,3
"1351",2,3,3
"1352",2,3,3
"1353",2,3,3
"1354",2,3,3
"1355",2,3,3
"1356",2,3,3
"1357",2,3,3
"1358",2,3,3
"1359",2,3,3
"1360",2,3,3
"1361",2,3,2
"1362",2,3,3
"1363",2,3,3
"1364",2,3,3
"1365",2,3,3
"1366",2,3,3
"1367",2,3,3
"1368",2,3,3
"1369",2,3,3
"1370",2,3,3
"1371",2,3,3
"1372",2,2,4
"1373",2,2,4
"1374",2,2,4
"1375",2,2,4
"1376",2,2,4
"1377",2,2,4
"1378",2,2,4
"1379",2,2,4
"1380",2,2,4
"1381",2,2,4
"1382",2,2,4
"1383",1,1,1
"1384",1,1,1
"1385",1,1,1
"1386",1,1,1
"1387",1,1,1
"1388",1,1,1
"1389",1,1,1
"1390",1,1,1
"1391",1,1,1
"1392",1,1,1
"1393",1,1,1
"1394",1,1,1
"1395",1,1,1
"1396",1,1,1
"1397",2,3,2
"1398",2,3,3
"1399",2,3,3
"1400",2,3,2
"1401",2,3,4
"1402",2,2,4
"1403",2,2,4
"1404",1,1,1
"1405",1,1,1
"1406",1,1,1
"1407",1,1,1
"1408",1,1,1
"1409",1,1,2
"1410",1,1,2
"1411",2,1,2
"1412",2,1,4
"1413",1,1,1
"1414",1,1,1
"1415",1,1,1
"1416",1,1,2
"1417",2,2,4
"1418",2,2,4
"1419",2,2,4
"1420",2,2,4
"1421",2,2,4
"1422",2,2,4
"1423",2,2,4
"1424",2,2,4
"1425",2,2,4
"1426",2,2,4
"1427",2,2,4
"1428",2,2,4
"1429",2,2,4
"1430",2,2,4
"1431",2,2,4
"1432",2,2,4
"1433",2,2,4
"1434",2,2,4
"1435",2,2,4
"1436",1,1,2
"1437",1,1,2
"1438",1,1,2
"1439",1,1,2
"1440",1,1,2
"1441",1,2,4
"1442",1,1,1
"1443",1,1,1
"1444",1,1,2
"1445",1,1,2
"1446",1,1,1
"1447",1,1,1
"1448",1,1,1
"1449",1,1,1
"1450",1,1,1
"1451",2,1,2
"1452",2,2,4
"1453",2,2,4
"1454",2,2,4
"1455",2,2,4
"1456",2,2,4
"1457",2,2,4
"1458",2,2,4
"1459",2,2,4
"1460",2,1,2
"1461",2,1,2
"1462",2,1,2
"1463",1,1,1
"1464",1,1,1
"1465",1,1,1
"1466",1,1,2
"1467",1,1,2
"1468",1,1,2
"1469",2,3,3
"1470",2,3,3
"1471",2,3,3
"1472",1,1,1
"1473",1,1,1
"1474",1,1,1
"1475",1,1,1
"1476",1,1,1
"1477",1,1,1
"1478",2,1,2
"1479",2,2,4
"1480",2,2,4
"1481",2,2,4
"1482",2,2,4
"1483",2,2,4
"1484",2,2,4
"1485",2,2,4
"1486",2,1,2
"1487",2,2,4
"1488",2,1,2
"1489",2,2,4
"1490",2,2,4
"1491",2,2,4
"1492",2,2,4
"1493",2,2,4
"1494",2,2,4
"1495",2,2,2
"1496",2,2,4
